"zip","lat","lon","city","abr","county","type"
67031,37.39,-97.66,"CONWAY SPRINGS","KS","SUMNER","STANDARD"
67035,37.63,-98.36,"CUNNINGHAM","KS","KINGMAN","STANDARD"
67036,37.3,-97.87,"DANVILLE","KS","HARPER","STANDARD"
67037,37.57,-97.23,"DERBY","KS","SEDGWICK","STANDARD"
67038,37.18,-96.72,"DEXTER","KS","COWLEY","STANDARD"
67039,37.54,-97,"DOUGLASS","KS","BUTLER","STANDARD"
67041,38.05,-97.13,"ELBING","KS","BUTLER","PO BOX ONLY"
67042,37.83,-96.87,"EL DORADO","KS","BUTLER","STANDARD"
67045,37.76,-96.17,"EUREKA","KS","GREENWOOD","STANDARD"
67047,37.61,-96.03,"FALL RIVER","KS","GREENWOOD","STANDARD"
67049,37.18,-97.86,"FREEPORT","KS","HARPER","STANDARD"
67050,37.67,-97.65,"GARDEN PLAIN","KS","SEDGWICK","STANDARD"
67051,37.14,-97.46,"GEUDA SPRINGS","KS","SUMNER","STANDARD"
67052,37.66,-97.58,"GODDARD","KS","SEDGWICK","STANDARD"
67053,38.22,-97.33,"GOESSEL","KS","MARION","PO BOX ONLY"
67054,37.61,-99.2,"GREENSBURG","KS","KIOWA","STANDARD"
67055,37.78,-97.21,"GREENWICH","KS","SEDGWICK","STANDARD"
67056,38.02,-97.51,"HALSTEAD","KS","HARVEY","STANDARD"
67057,37.08,-98.75,"HARDTNER","KS","BARBER","STANDARD"
67058,37.29,-98.04,"HARPER","KS","HARPER","STANDARD"
67059,37.61,-99.19,"HAVILAND","KS","KIOWA","STANDARD"
67060,37.54,-97.36,"HAYSVILLE","KS","SEDGWICK","STANDARD"
67061,37.11,-98.41,"HAZELTON","KS","BARBER","STANDARD"
67062,38.14,-97.44,"HESSTON","KS","HARVEY","STANDARD"
67063,38.35,-97.21,"HILLSBORO","KS","MARION","STANDARD"
67065,37.43,-98.55,"ISABEL","KS","BARBER","STANDARD"
67066,37.76,-98.76,"IUKA","KS","PRATT","STANDARD"
67067,37.81,-97.26,"KECHI","KS","SEDGWICK","STANDARD"
67068,37.6,-98.13,"KINGMAN","KS","KINGMAN","STANDARD"
67070,37.14,-98.5,"KIOWA","KS","BARBER","STANDARD"
67071,37.26,-98.82,"LAKE CITY","KS","BARBER","STANDARD"
67072,37.61,-96.66,"LATHAM","KS","BUTLER","STANDARD"
67073,38.37,-97.3,"LEHIGH","KS","MARION","STANDARD"
67074,37.66,-96.75,"LEON","KS","BUTLER","STANDARD"
67101,37.79,-97.49,"MAIZE","KS","SEDGWICK","STANDARD"
67102,37.24,-96.84,"MAPLE CITY","KS","COWLEY","STANDARD"
67103,37.27,-97.56,"MAYFIELD","KS","SUMNER","STANDARD"
67104,37.29,-98.62,"MEDICINE LODGE","KS","BARBER","STANDARD"
67105,37.23,-97.67,"MILAN","KS","SUMNER","STANDARD"
67106,37.43,-97.74,"MILTON","KS","SUMNER","STANDARD"
67107,38.22,-97.52,"MOUNDRIDGE","KS","MCPHERSON","STANDARD"
67108,37.82,-97.64,"MOUNT HOPE","KS","SEDGWICK","STANDARD"
67109,37.59,-99.39,"MULLINVILLE","KS","KIOWA","STANDARD"
67110,37.37,-97.44,"MULVANE","KS","SUMNER","STANDARD"
67111,37.62,-97.96,"MURDOCK","KS","KINGMAN","STANDARD"
67112,37.47,-98.39,"NASHVILLE","KS","KINGMAN","STANDARD"
67114,38.04,-97.32,"NEWTON","KS","HARVEY","STANDARD"
67117,38.05,-97.36,"NORTH NEWTON","KS","HARVEY","STANDARD"
67118,37.49,-97.92,"NORWICH","KS","KINGMAN","STANDARD"
67119,37.23,-97.21,"OXFORD","KS","SUMNER","STANDARD"
67120,37.51,-97.34,"PECK","KS","SEDGWICK","STANDARD"
67122,37.89,-96.24,"PIEDMONT","KS","GREENWOOD","STANDARD"
67123,37.94,-97.04,"POTWIN","KS","BUTLER","STANDARD"
67124,37.64,-98.76,"PRATT","KS","PRATT","STANDARD"
67127,37.2,-99.48,"PROTECTION","KS","COMANCHE","STANDARD"
67128,37.44,-98,"RAGO","KS","KINGMAN","STANDARD"
67131,37.44,-97.01,"ROCK","KS","COWLEY","STANDARD"
67132,37.83,-96.81,"ROSALIA","KS","BUTLER","STANDARD"
67133,37.56,-97.09,"ROSE HILL","KS","BUTLER","STANDARD"
67134,37.51,-98.65,"SAWYER","KS","PRATT","STANDARD"
67135,37.96,-97.47,"SEDGWICK","KS","HARVEY","STANDARD"
67137,37.62,-96.23,"SEVERY","KS","GREENWOOD","STANDARD"
67138,37.22,-98.42,"SHARON","KS","BARBER","STANDARD"
67140,37.14,-97.33,"SOUTH HAVEN","KS","SUMNER","STANDARD"
67142,37.49,-98.21,"SPIVEY","KS","KINGMAN","STANDARD"
67143,37.36,-98.91,"SUN CITY","KS","BARBER","STANDARD"
67144,37.91,-96.86,"TOWANDA","KS","BUTLER","STANDARD"
67146,37.39,-97.12,"UDALL","KS","COWLEY","STANDARD"
67147,37.85,-97.34,"VALLEY CENTER","KS","SEDGWICK","STANDARD"
67149,37.58,-97.52,"VIOLA","KS","SEDGWICK","STANDARD"
67150,37.14,-98.24,"WALDRON","KS","HARPER","STANDARD"
67151,38.12,-97.24,"WALTON","KS","HARVEY","STANDARD"
67152,37.28,-97.42,"WELLINGTON","KS","SUMNER","STANDARD"
67154,37.98,-97.09,"WHITEWATER","KS","BUTLER","STANDARD"
67155,37.19,-99.27,"WILMORE","KS","COMANCHE","STANDARD"
67156,37.23,-97,"WINFIELD","KS","COWLEY","STANDARD"
67159,37.45,-98.31,"ZENDA","KS","KINGMAN","STANDARD"
67201,37.65,-97.26,"WICHITA","KS","SEDGWICK","STANDARD"
67202,37.69,-97.33,"WICHITA","KS","SEDGWICK","STANDARD"
67203,37.71,-97.4,"WICHITA","KS","SEDGWICK","STANDARD"
67204,37.79,-97.38,"WICHITA","KS","SEDGWICK","STANDARD"
67205,37.77,-97.44,"WICHITA","KS","SEDGWICK","STANDARD"
67206,37.61,-97.34,"WICHITA","KS","SEDGWICK","STANDARD"
67207,37.67,-97.22,"WICHITA","KS","SEDGWICK","STANDARD"
67208,37.74,-97.28,"WICHITA","KS","SEDGWICK","STANDARD"
67209,37.67,-97.44,"WICHITA","KS","SEDGWICK","STANDARD"
67210,37.62,-97.25,"WICHITA","KS","SEDGWICK","STANDARD"
67211,37.66,-97.31,"WICHITA","KS","SEDGWICK","STANDARD"
67212,37.7,-97.44,"WICHITA","KS","SEDGWICK","STANDARD"
67213,37.67,-97.36,"WICHITA","KS","SEDGWICK","STANDARD"
67214,37.71,-97.32,"WICHITA","KS","SEDGWICK","STANDARD"
67215,37.63,-97.43,"WICHITA","KS","SEDGWICK","STANDARD"
67216,37.61,-97.31,"WICHITA","KS","SEDGWICK","STANDARD"
67217,37.64,-97.39,"WICHITA","KS","SEDGWICK","STANDARD"
67218,37.67,-97.28,"WICHITA","KS","SEDGWICK","STANDARD"
67219,37.77,-97.27,"WICHITA","KS","SEDGWICK","STANDARD"
67220,37.77,-97.28,"WICHITA","KS","SEDGWICK","STANDARD"
67221,37.63,-97.27,"MCCONNELL AFB","KS","SEDGWICK","STANDARD"
67223,37.74,-97.5,"WICHITA","KS","SEDGWICK","STANDARD"
67226,37.77,-97.21,"WICHITA","KS","SEDGWICK","STANDARD"
67227,37.63,-97.49,"WICHITA","KS","SEDGWICK","STANDARD"
67228,37.77,-97.17,"WICHITA","KS","SEDGWICK","STANDARD"
67230,37.68,-97.17,"WICHITA","KS","SEDGWICK","STANDARD"
67231,37.56,-97.41,"WICHITA","KS","SEDGWICK","STANDARD"
67232,37.64,-97.17,"WICHITA","KS","SEDGWICK","STANDARD"
67233,37.54,-97.35,"WICHITA","KS","SEDGWICK","STANDARD"
67235,37.71,-97.5,"WICHITA","KS","SEDGWICK","STANDARD"
67236,37.54,-97.29,"WICHITA","KS","SEDGWICK","STANDARD"
67251,37.69,-97.48,"WICHITA","KS","SEDGWICK","UNIQUE"
67256,37.69,-97.48,"WICHITA","KS","SEDGWICK","UNIQUE"
67257,37.69,-97.48,"WICHITA","KS","SEDGWICK","UNIQUE"
67259,37.69,-97.48,"WICHITA","KS","SEDGWICK","UNIQUE"
67260,37.69,-97.48,"WICHITA","KS","SEDGWICK","UNIQUE"
67275,37.69,-97.48,"WICHITA","KS","SEDGWICK","STANDARD"
67276,37.69,-97.48,"WICHITA","KS","SEDGWICK","STANDARD"
67277,37.69,-97.48,"WICHITA","KS","SEDGWICK","STANDARD"
67278,37.69,-97.48,"WICHITA","KS","SEDGWICK","STANDARD"
67301,37.18,-95.76,"INDEPENDENCE","KS","MONTGOMERY","STANDARD"
67330,37.22,-95.36,"ALTAMONT","KS","LABETTE","STANDARD"
67332,37.05,-95.23,"BARTLETT","KS","LABETTE","STANDARD"
67333,37.05,-95.88,"CANEY","KS","MONTGOMERY","STANDARD"
67334,37.03,-96.18,"CHAUTAUQUA","KS","CHAUTAUQUA","PO BOX ONLY"
67335,37.17,-95.73,"CHERRYVALE","KS","MONTGOMERY","STANDARD"
67336,37.05,-95.22,"CHETOPA","KS","LABETTE","STANDARD"
67337,37.15,-95.75,"COFFEYVILLE","KS","MONTGOMERY","STANDARD"
67340,37.04,-95.73,"DEARING","KS","MONTGOMERY","PO BOX ONLY"
67341,37.22,-95.43,"DENNIS","KS","LABETTE","STANDARD"
67342,37.07,-95.35,"EDNA","KS","LABETTE","STANDARD"
67344,37.29,-95.91,"ELK CITY","KS","MONTGOMERY","STANDARD"
67345,37.38,-96.27,"ELK FALLS","KS","ELK","STANDARD"
67346,37.41,-96.38,"GRENOLA","KS","ELK","STANDARD"
67347,37.09,-95.94,"HAVANA","KS","MONTGOMERY","STANDARD"
67349,37.42,-96.28,"HOWARD","KS","ELK","STANDARD"
67351,37.1,-95.58,"LIBERTY","KS","MONTGOMERY","STANDARD"
67352,37.37,-96.13,"LONGTON","KS","ELK","STANDARD"
67353,37.36,-96.37,"MOLINE","KS","ELK","STANDARD"
67354,37.22,-95.42,"MOUND VALLEY","KS","LABETTE","STANDARD"
67355,37.04,-96.01,"NIOTAZE","KS","CHAUTAUQUA","STANDARD"
67356,37.19,-95.24,"OSWEGO","KS","LABETTE","STANDARD"
67357,37.22,-95.27,"PARSONS","KS","LABETTE","STANDARD"
67360,37.05,-96.08,"PERU","KS","CHAUTAUQUA","STANDARD"
67361,37.13,-96.22,"SEDAN","KS","CHAUTAUQUA","STANDARD"
67363,37.33,-95.72,"SYCAMORE","KS","MONTGOMERY","PO BOX ONLY"
67364,37.04,-95.82,"TYRO","KS","MONTGOMERY","PO BOX ONLY"
67401,38.82,-97.64,"SALINA","KS","SALINE","STANDARD"
67402,38.78,-97.65,"SALINA","KS","SALINE","STANDARD"
67410,38.91,-97.2,"ABILENE","KS","DICKINSON","STANDARD"
67416,38.69,-97.59,"ASSARIA","KS","SALINE","STANDARD"
67417,39.45,-97.53,"AURORA","KS","CLOUD","STANDARD"
67418,39.19,-98.04,"BARNARD","KS","LINCOLN","STANDARD"
67420,39.44,-98.12,"BELOIT","KS","MITCHELL","STANDARD"
67422,39.02,-97.62,"BENNINGTON","KS","OTTAWA","STANDARD"
67423,39.05,-98.21,"BEVERLY","KS","LINCOLN","STANDARD"
67425,38.78,-97.85,"BROOKVILLE","KS","SALINE","STANDARD"
67427,38.46,-98.39,"BUSHTON","KS","RICE","STANDARD"
67428,38.39,-97.43,"CANTON","KS","MCPHERSON","STANDARD"
67430,39.45,-98.19,"CAWKER CITY","KS","MITCHELL","STANDARD"
67431,38.97,-97.02,"CHAPMAN","KS","DICKINSON","STANDARD"
67432,39.35,-97.16,"CLAY CENTER","KS","CLAY","STANDARD"
67436,39.26,-97.71,"DELPHOS","KS","OTTAWA","STANDARD"
67437,39.45,-98.58,"DOWNS","KS","OSBORNE","STANDARD"
67438,38.52,-97.25,"DURHAM","KS","MARION","STANDARD"
67439,38.7,-98.21,"ELLSWORTH","KS","ELLSWORTH","STANDARD"
67441,38.89,-97.09,"ENTERPRISE","KS","DICKINSON","STANDARD"
67442,38.69,-97.79,"FALUN","KS","SALINE","STANDARD"
67443,38.38,-97.47,"GALVA","KS","MCPHERSON","STANDARD"
67444,38.36,-98.16,"GENESEO","KS","RICE","STANDARD"
67445,39.36,-97.84,"GLASCO","KS","CLOUD","STANDARD"
67446,39.5,-98.3,"GLEN ELDER","KS","MITCHELL","STANDARD"
67447,39.48,-97.01,"GREEN","KS","CLAY","STANDARD"
67448,38.71,-97.49,"GYPSUM","KS","SALINE","STANDARD"
67449,38.79,-96.99,"HERINGTON","KS","DICKINSON","STANDARD"
67450,38.61,-98.42,"HOLYROOD","KS","ELLSWORTH","STANDARD"
67451,38.83,-97.12,"HOPE","KS","DICKINSON","STANDARD"
67452,39.29,-98.43,"HUNTER","KS","MITCHELL","STANDARD"
67454,38.7,-98.14,"KANOPOLIS","KS","ELLSWORTH","STANDARD"
67455,39.1,-98.21,"LINCOLN","KS","LINCOLN","STANDARD"
67456,38.5,-97.63,"LINDSBORG","KS","MCPHERSON","STANDARD"
67457,38.38,-98.1,"LITTLE RIVER","KS","RICE","STANDARD"
67458,39.18,-97.25,"LONGFORD","KS","CLAY","STANDARD"
67459,38.6,-98.27,"LORRAINE","KS","ELLSWORTH","STANDARD"
67460,38.38,-97.67,"MCPHERSON","KS","MCPHERSON","STANDARD"
67464,38.53,-97.68,"MARQUETTE","KS","MCPHERSON","STANDARD"
67466,39.35,-97.45,"MILTONVALE","KS","CLOUD","STANDARD"
67467,39.14,-97.65,"MINNEAPOLIS","KS","OTTAWA","STANDARD"
67468,39.33,-97.16,"MORGANVILLE","KS","CLAY","STANDARD"
67470,38.91,-97.52,"NEW CAMBRIA","KS","SALINE","STANDARD"
67473,39.39,-98.8,"OSBORNE","KS","OSBORNE","STANDARD"
67474,39.53,-98.74,"PORTIS","KS","OSBORNE","STANDARD"
67475,38.6,-97.06,"RAMONA","KS","MARION","STANDARD"
67476,38.39,-97.65,"ROXBURY","KS","MCPHERSON","PO BOX ONLY"
67478,39.39,-97.93,"SIMPSON","KS","MITCHELL","PO BOX ONLY"
67480,38.91,-97.34,"SOLOMON","KS","DICKINSON","STANDARD"
67481,38.97,-98.44,"SYLVAN GROVE","KS","LINCOLN","STANDARD"
67482,39.02,-97.26,"TALMAGE","KS","DICKINSON","PO BOX ONLY"
67483,38.55,-97.17,"TAMPA","KS","MARION","STANDARD"
67484,39.04,-97.72,"TESCOTT","KS","OTTAWA","STANDARD"
67485,39.34,-98.47,"TIPTON","KS","MITCHELL","STANDARD"
67487,39.19,-97.08,"WAKEFIELD","KS","CLAY","STANDARD"
67490,38.78,-98.27,"WILSON","KS","ELLSWORTH","STANDARD"
67491,38.39,-97.69,"WINDOM","KS","MCPHERSON","STANDARD"
67492,38.81,-96.96,"WOODBINE","KS","DICKINSON","STANDARD"
67501,37.95,-97.89,"HUTCHINSON","KS","RENO","STANDARD"
67502,38.12,-97.89,"HUTCHINSON","KS","RENO","STANDARD"
67504,37.95,-98.09,"HUTCHINSON","KS","RENO","STANDARD"
67505,38,-97.94,"SOUTH HUTCHINSON","KS","RENO","STANDARD"
67510,38.01,-98.17,"ABBYVILLE","KS","RENO","STANDARD"
67511,38.42,-98.91,"ALBERT","KS","BARTON","STANDARD"
67512,38.23,-98.32,"ALDEN","KS","RICE","STANDARD"
67513,38.47,-99.55,"ALEXANDER","KS","RUSH","STANDARD"
67514,37.83,-98.2,"ARLINGTON","KS","RENO","STANDARD"
67515,38.48,-99.92,"ARNOLD","KS","NESS","STANDARD"
67516,38.45,-99.69,"BAZINE","KS","NESS","STANDARD"
67518,38.48,-99.92,"BEELER","KS","NESS","STANDARD"
67519,37.95,-99.1,"BELPRE","KS","EDWARDS","STANDARD"
67520,38.56,-99.2,"BISON","KS","RUSH","STANDARD"
67521,38.48,-99.92,"BROWNELL","KS","NESS","STANDARD"
67522,38.12,-97.77,"BUHLER","KS","RENO","STANDARD"
67523,38.14,-99.39,"BURDETT","KS","PAWNEE","STANDARD"
67524,38.36,-98.25,"CHASE","KS","RICE","STANDARD"
67525,38.57,-98.63,"CLAFLIN","KS","BARTON","STANDARD"
67526,38.46,-98.73,"ELLINWOOD","KS","BARTON","STANDARD"
67529,38.08,-99.25,"GARFIELD","KS","PAWNEE","STANDARD"
67530,38.39,-98.78,"GREAT BEND","KS","BARTON","STANDARD"
67543,37.88,-97.79,"HAVEN","KS","RENO","STANDARD"
67544,38.48,-98.76,"HOISINGTON","KS","BARTON","STANDARD"
67545,38.17,-98.63,"HUDSON","KS","STAFFORD","STANDARD"
67546,38.25,-97.8,"INMAN","KS","MCPHERSON","STANDARD"
67547,37.91,-99.48,"KINSLEY","KS","EDWARDS","STANDARD"
67548,38.53,-99.3,"LA CROSSE","KS","RUSH","STANDARD"
67550,38.19,-99.1,"LARNED","KS","PAWNEE","STANDARD"
67552,37.94,-99.25,"LEWIS","KS","EDWARDS","STANDARD"
67553,38.66,-99.32,"LIEBENTHAL","KS","RUSH","STANDARD"
67554,38.38,-98.19,"LYONS","KS","RICE","STANDARD"
67556,38.59,-99.57,"MC CRACKEN","KS","RUSH","STANDARD"
67557,37.96,-98.97,"MACKSVILLE","KS","STAFFORD","STANDARD"
67559,38.52,-99.31,"NEKOMA","KS","RUSH","STANDARD"
67560,38.46,-99.91,"NESS CITY","KS","NESS","STANDARD"
67561,38.1,-98.11,"NICKERSON","KS","RENO","STANDARD"
67563,37.89,-99.56,"OFFERLE","KS","EDWARDS","STANDARD"
67564,38.54,-98.9,"OLMITZ","KS","BARTON","STANDARD"
67565,38.54,-99.05,"OTIS","KS","RUSH","STANDARD"
67566,38.01,-97.98,"PARTRIDGE","KS","RENO","STANDARD"
67567,38.45,-98.96,"PAWNEE ROCK","KS","BARTON","STANDARD"
67568,38.01,-98.26,"PLEVNA","KS","RENO","STANDARD"
67570,37.81,-98,"PRETTY PRAIRIE","KS","RENO","STANDARD"
67572,38.64,-99.93,"RANSOM","KS","NESS","STANDARD"
67573,38.27,-98.39,"RAYMOND","KS","RICE","STANDARD"
67574,38.2,-99.4,"ROZEL","KS","PAWNEE","STANDARD"
67575,38.47,-99.25,"RUSH CENTER","KS","RUSH","STANDARD"
67576,38.06,-98.79,"SAINT JOHN","KS","STAFFORD","STANDARD"
67578,37.96,-98.78,"STAFFORD","KS","STAFFORD","STANDARD"
67579,38.22,-98.18,"STERLING","KS","RICE","STANDARD"
67581,38.01,-98.12,"SYLVIA","KS","RENO","STANDARD"
67583,37.82,-98.36,"TURON","KS","RENO","STANDARD"
67584,38.64,-100.17,"UTICA","KS","NESS","STANDARD"
67585,37.94,-97.87,"YODER","KS","RENO","PO BOX ONLY"
67601,38.88,-99.33,"HAYS","KS","ELLIS","STANDARD"
67621,39.76,-99.12,"AGRA","KS","PHILLIPS","STANDARD"
67622,39.89,-99.71,"ALMENA","KS","NORTON","STANDARD"
67623,39.43,-98.93,"ALTON","KS","OSBORNE","STANDARD"
67625,39.36,-99.69,"BOGUE","KS","GRAHAM","STANDARD"
67626,38.87,-98.68,"BUNKER HILL","KS","RUSSELL","STANDARD"
67627,38.93,-99.22,"CATHARINE","KS","ELLIS","PO BOX ONLY"
67628,39.78,-98.79,"CEDAR","KS","SMITH","STANDARD"
67629,39.78,-99.9,"CLAYTON","KS","NORTON","STANDARD"
67631,38.91,-99.87,"COLLYER","KS","TREGO","STANDARD"
67632,39.33,-99.4,"DAMAR","KS","ROOKS","STANDARD"
67634,38.82,-98.78,"DORRANCE","KS","RUSSELL","STANDARD"
67635,39.78,-100.46,"DRESDEN","KS","DECATUR","STANDARD"
67637,38.95,-99.34,"ELLIS","KS","ELLIS","STANDARD"
67638,39.65,-98.85,"GAYLORD","KS","SMITH","STANDARD"
67639,39.78,-99.35,"GLADE","KS","PHILLIPS","STANDARD"
67640,38.85,-99.01,"GORHAM","KS","RUSSELL","STANDARD"
67642,39.37,-99.84,"HILL CITY","KS","GRAHAM","STANDARD"
67643,39.68,-100.29,"JENNINGS","KS","DECATUR","STANDARD"
67644,39.67,-99.34,"KIRWIN","KS","PHILLIPS","STANDARD"
67645,39.61,-100,"LENORA","KS","NORTON","STANDARD"
67646,39.66,-99.57,"LOGAN","KS","PHILLIPS","STANDARD"
67647,39.78,-99.35,"LONG ISLAND","KS","PHILLIPS","STANDARD"
67648,39.01,-98.75,"LUCAS","KS","RUSSELL","STANDARD"
67649,39.08,-98.65,"LURAY","KS","RUSSELL","STANDARD"
67650,39.35,-100.08,"MORLAND","KS","GRAHAM","STANDARD"
67651,39.23,-98.95,"NATOMA","KS","OSBORNE","STANDARD"
67653,39.84,-100.19,"NORCATUR","KS","DECATUR","STANDARD"
67654,39.83,-99.89,"NORTON","KS","NORTON","STANDARD"
67656,38.91,-99.87,"OGALLAH","KS","TREGO","STANDARD"
67657,39.23,-99.35,"PALCO","KS","ROOKS","STANDARD"
67658,39.08,-98.94,"PARADISE","KS","RUSSELL","STANDARD"
67659,39.35,-99.97,"PENOKEE","KS","GRAHAM","STANDARD"
67660,38.72,-99.17,"PFEIFER","KS","ELLIS","PO BOX ONLY"
67661,39.78,-99.35,"PHILLIPSBURG","KS","PHILLIPS","STANDARD"
67663,39.25,-99.32,"PLAINVILLE","KS","ROOKS","STANDARD"
67664,39.75,-99.35,"PRAIRIE VIEW","KS","PHILLIPS","STANDARD"
67665,38.91,-98.78,"RUSSELL","KS","RUSSELL","STANDARD"
67667,38.71,-99.33,"SCHOENCHEN","KS","ELLIS","STANDARD"
67669,39.41,-99.37,"STOCKTON","KS","ROOKS","STANDARD"
67670,39.78,-99.35,"STUTTGART","KS","PHILLIPS","STANDARD"
67671,38.92,-99.14,"VICTORIA","KS","ELLIS","STANDARD"
67672,39.02,-99.89,"WA KEENEY","KS","TREGO","STANDARD"
67673,39.07,-98.79,"WALDO","KS","RUSSELL","STANDARD"
67674,38.87,-99.09,"WALKER","KS","ELLIS","PO BOX ONLY"
67675,39.4,-99.24,"WOODSTON","KS","ROOKS","STANDARD"
67701,39.4,-100.97,"COLBY","KS","THOMAS","STANDARD"
67730,39.82,-101.04,"ATWOOD","KS","RAWLINS","STANDARD"
67731,39.75,-101.53,"BIRD CITY","KS","CHEYENNE","STANDARD"
67732,39.36,-101.06,"BREWSTER","KS","THOMAS","STANDARD"
67733,39.37,-101.49,"EDSON","KS","SHERMAN","STANDARD"
67734,39.46,-100.93,"GEM","KS","THOMAS","STANDARD"
67735,39.36,-101.8,"GOODLAND","KS","SHERMAN","STANDARD"
67736,38.92,-100.48,"GOVE","KS","GOVE","STANDARD"
67737,39.11,-100.47,"GRAINFIELD","KS","GOVE","STANDARD"
67738,39.13,-100.63,"GRINNELL","KS","GOVE","STANDARD"
67739,39.91,-100.78,"HERNDON","KS","RAWLINS","STANDARD"
67740,39.36,-100.44,"HOXIE","KS","SHERIDAN","STANDARD"
67741,39.37,-101.97,"KANORADO","KS","SHERMAN","STANDARD"
67743,39.41,-101.15,"LEVANT","KS","THOMAS","STANDARD"
67744,39.79,-101.08,"LUDELL","KS","RAWLINS","STANDARD"
67745,39.79,-101.37,"MC DONALD","KS","RAWLINS","STANDARD"
67747,39.05,-101.06,"MONUMENT","KS","LOGAN","STANDARD"
67748,38.95,-100.97,"OAKLEY","KS","LOGAN","STANDARD"
67749,39.82,-100.53,"OBERLIN","KS","DECATUR","STANDARD"
67751,39.06,-100.23,"PARK","KS","GOVE","STANDARD"
67752,39.06,-100.24,"QUINTER","KS","GOVE","STANDARD"
67753,39.39,-101.05,"REXFORD","KS","THOMAS","STANDARD"
67756,39.68,-101.91,"SAINT FRANCIS","KS","CHEYENNE","STANDARD"
67757,39.54,-100.57,"SELDEN","KS","SHERIDAN","STANDARD"
67758,38.89,-101.75,"SHARON SPRINGS","KS","WALLACE","STANDARD"
67761,38.92,-101.76,"WALLACE","KS","WALLACE","STANDARD"
67762,38.92,-101.76,"WESKAN","KS","WALLACE","STANDARD"
67764,38.92,-101.09,"WINONA","KS","LOGAN","STANDARD"
67801,37.69,-99.9,"DODGE CITY","KS","FORD","STANDARD"
67831,37.17,-99.77,"ASHLAND","KS","CLARK","STANDARD"
67834,37.69,-99.88,"BUCKLIN","KS","FORD","STANDARD"
67835,37.8,-100.34,"CIMARRON","KS","GRAY","STANDARD"
67836,38,-101.79,"COOLIDGE","KS","HAMILTON","PO BOX ONLY"
67837,37.74,-100.51,"COPELAND","KS","GRAY","STANDARD"
67838,37.96,-101.19,"DEERFIELD","KS","KEARNY","STANDARD"
67839,38.47,-100.46,"DIGHTON","KS","LANE","STANDARD"
67840,37.24,-99.82,"ENGLEWOOD","KS","CLARK","PO BOX ONLY"
67841,37.62,-100.28,"ENSIGN","KS","GRAY","STANDARD"
67842,37.59,-99.8,"FORD","KS","FORD","STANDARD"
67844,37.28,-100.21,"FOWLER","KS","MEADE","STANDARD"
67846,38,-100.66,"GARDEN CITY","KS","FINNEY","STANDARD"
67849,38.12,-99.71,"HANSTON","KS","HODGEMAN","STANDARD"
67850,38.58,-100.6,"HEALY","KS","LANE","STANDARD"
67851,38.1,-100.96,"HOLCOMB","KS","FINNEY","STANDARD"
67853,37.79,-100.46,"INGALLS","KS","GRAY","STANDARD"
67854,38.02,-99.89,"JETMORE","KS","HODGEMAN","STANDARD"
67855,37.56,-101.71,"JOHNSON","KS","STANTON","STANDARD"
67857,38,-101.79,"KENDALL","KS","HAMILTON","STANDARD"
67859,37.2,-100.7,"KISMET","KS","SEWARD","STANDARD"
67860,37.94,-101.26,"LAKIN","KS","KEARNY","STANDARD"
67861,38.48,-101.29,"LEOTI","KS","WICHITA","STANDARD"
67862,37.54,-101.9,"MANTER","KS","STANTON","STANDARD"
67863,38.48,-101.28,"MARIENTHAL","KS","WICHITA","STANDARD"
67864,37.24,-100.32,"MEADE","KS","MEADE","STANDARD"
67865,37.44,-100.01,"MINNEOLA","KS","CLARK","STANDARD"
67867,37.6,-100.42,"MONTEZUMA","KS","GRAY","STANDARD"
67868,37.91,-100.75,"PIERCEVILLE","KS","FINNEY","STANDARD"
67869,37.24,-100.44,"PLAINS","KS","MEADE","STANDARD"
67870,37.44,-101,"SATANTA","KS","HASKELL","STANDARD"
67871,38.48,-100.91,"SCOTT CITY","KS","SCOTT","STANDARD"
67876,37.73,-99.72,"SPEARVILLE","KS","FORD","STANDARD"
67877,37.48,-100.85,"SUBLETTE","KS","HASKELL","STANDARD"
67878,37.99,-101.75,"SYRACUSE","KS","HAMILTON","STANDARD"
67879,38.47,-101.75,"TRIBUNE","KS","GREELEY","STANDARD"
67880,37.56,-101.31,"ULYSSES","KS","GRANT","STANDARD"
67882,37.81,-99.9,"WRIGHT","KS","FORD","STANDARD"
67901,37.04,-100.87,"LIBERAL","KS","SEWARD","STANDARD"
67905,37.02,-100.94,"LIBERAL","KS","SEWARD","STANDARD"
67950,37,-101.9,"ELKHART","KS","MORTON","STANDARD"
67951,37.24,-101.28,"HUGOTON","KS","STEVENS","STANDARD"
67952,37.33,-101.21,"MOSCOW","KS","STEVENS","STANDARD"
67953,37.19,-101.8,"RICHFIELD","KS","MORTON","STANDARD"
67954,37.08,-101.6,"ROLLA","KS","MORTON","STANDARD"
68001,41.33,-96.95,"ABIE","NE","BUTLER","STANDARD"
68002,41.5,-96.32,"ARLINGTON","NE","WASHINGTON","STANDARD"
68003,41.1,-96.58,"ASHLAND","NE","SAUNDERS","STANDARD"
68004,42,-96.67,"BANCROFT","NE","CUMING","STANDARD"
68005,41.13,-95.9,"BELLEVUE","NE","SARPY","STANDARD"
68007,41.36,-96.2,"BENNINGTON","NE","DOUGLAS","STANDARD"
68008,41.54,-96.18,"BLAIR","NE","WASHINGTON","STANDARD"
68009,41.54,-96.18,"BLAIR","NE","WASHINGTON","STANDARD"
